Datetime,Open,Close,Low,High,Volume
2023-06-26 15:30:00-04:00,163.99000549316406,163.99400329589844,163.9346923828125,164.07000732421875,53759
2023-06-26 15:35:00-04:00,163.98500061035156,163.86500549316406,163.83999633789062,164.0,58442
2023-06-26 15:40:00-04:00,163.87100219726562,163.75999450683594,163.7100067138672,163.889892578125,75260
2023-06-26 15:45:00-04:00,163.75,163.71499633789062,163.6199951171875,163.83999633789062,125429
2023-06-26 15:50:00-04:00,163.7100067138672,163.72000122070312,163.63999938964844,163.77000427246094,184533
2023-06-26 15:55:00-04:00,163.72000122070312,163.66000366210938,163.5800018310547,163.75,369367
2023-06-27 09:30:00-04:00,163.67999267578125,163.30999755859375,163.08999633789062,163.8300018310547,152256
2023-06-27 09:35:00-04:00,163.30999755859375,163.7899932861328,163.3000030517578,163.8300018310547,37391
2023-06-27 09:40:00-04:00,163.81590270996094,163.1999969482422,163.02999877929688,163.8800048828125,40026
2023-06-27 09:45:00-04:00,163.19000244140625,163.05999755859375,162.89999389648438,163.22999572753906,55625
2023-06-27 09:50:00-04:00,163.0800018310547,162.78500366210938,162.61000061035156,163.17999267578125,73517
2023-06-27 09:55:00-04:00,162.75999450683594,162.6199951171875,162.58999633789062,162.88999938964844,54197
2023-06-27 10:00:00-04:00,162.5800018310547,162.86000061035156,162.44000244140625,162.88999938964844,145809
2023-06-27 10:05:00-04:00,162.85000610351562,163.1699981689453,162.77000427246094,163.17999267578125,62116
2023-06-27 10:10:00-04:00,163.1699981689453,163.39999389648438,163.1300048828125,163.4600067138672,54821
2023-06-27 10:15:00-04:00,163.3800048828125,163.5800018310547,163.3249969482422,163.66000366210938,56006
2023-06-27 10:20:00-04:00,163.57789611816406,163.22000122070312,163.1300048828125,163.6300048828125,56633
2023-06-27 10:25:00-04:00,163.25,163.2100067138672,163.14999389648438,163.36000061035156,46345
2023-06-27 10:30:00-04:00,163.2100067138672,163.56500244140625,163.16099548339844,163.5800018310547,50008
2023-06-27 10:35:00-04:00,163.56500244140625,163.3800048828125,163.36000061035156,163.63999938964844,54172
2023-06-27 10:40:00-04:00,163.3699951171875,163.32000732421875,163.29800415039062,163.4600067138672,34011
2023-06-27 10:45:00-04:00,163.32000732421875,163.42999267578125,163.32000732421875,163.55999755859375,30209
2023-06-27 10:50:00-04:00,163.4499969482422,163.5500030517578,163.42999267578125,163.61000061035156,35064
2023-06-27 10:55:00-04:00,163.5500030517578,163.56500244140625,163.0,163.625,113032
2023-06-27 11:00:00-04:00,163.5800018310547,163.60499572753906,163.42999267578125,163.69000244140625,48149
2023-06-27 11:05:00-04:00,163.60000610351562,163.5800018310547,163.55999755859375,163.72999572753906,26083
2023-06-27 11:10:00-04:00,163.5800018310547,163.42999267578125,163.38800048828125,163.58999633789062,32677
2023-06-27 11:15:00-04:00,163.4199981689453,163.60000610351562,163.41000366210938,163.6199951171875,56882
2023-06-27 11:20:00-04:00,163.61000061035156,163.50999450683594,163.44000244140625,163.61000061035156,47673
2023-06-27 11:25:00-04:00,163.50999450683594,163.58999633789062,163.48060607910156,163.64500427246094,30372
2023-06-27 11:30:00-04:00,163.61000061035156,163.72500610351562,163.51499938964844,163.72500610351562,30094
2023-06-27 11:35:00-04:00,163.74000549316406,163.77999877929688,163.66000366210938,163.86000061035156,35941
2023-06-27 11:40:00-04:00,163.77999877929688,163.78500366210938,163.6999969482422,163.8699951171875,44973
2023-06-27 11:45:00-04:00,163.7949981689453,163.75999450683594,163.66000366210938,163.80999755859375,87866
2023-06-27 11:50:00-04:00,163.75999450683594,163.625,163.61500549316406,163.77999877929688,52959
2023-06-27 11:55:00-04:00,163.61720275878906,163.64999389648438,163.56919860839844,163.74620056152344,38639
2023-06-27 12:00:00-04:00,163.65750122070312,163.4600067138672,163.4250030517578,163.69000244140625,29318
2023-06-27 12:05:00-04:00,163.5,163.50999450683594,163.4499969482422,163.5399932861328,37945
2023-06-27 12:10:00-04:00,163.52999877929688,163.36000061035156,163.3300018310547,163.52999877929688,50670
2023-06-27 12:15:00-04:00,163.36000061035156,163.35499572753906,163.2899932861328,163.38999938964844,32314
2023-06-27 12:20:00-04:00,163.35499572753906,163.33999633789062,163.3000030517578,163.3699951171875,30334
2023-06-27 12:25:00-04:00,163.3699951171875,163.47500610351562,163.33999633789062,163.54739379882812,37015
2023-06-27 12:30:00-04:00,163.47500610351562,163.5500030517578,163.42999267578125,163.5500030517578,79106
2023-06-27 12:35:00-04:00,163.5449981689453,163.8000030517578,163.5449981689453,163.8000030517578,48703
2023-06-27 12:40:00-04:00,163.82000732421875,163.63999938964844,163.60499572753906,163.82000732421875,20660
2023-06-27 12:45:00-04:00,163.64999389648438,163.61000061035156,163.5399932861328,163.64999389648438,15109
2023-06-27 12:50:00-04:00,163.61000061035156,163.64999389648438,163.5800018310547,163.6999969482422,16464
2023-06-27 12:55:00-04:00,163.66000366210938,163.6934051513672,163.6300048828125,163.6999969482422,15511
2023-06-27 13:00:00-04:00,163.7100067138672,163.80999755859375,163.6999969482422,163.80999755859375,21469
2023-06-27 13:05:00-04:00,163.8000030517578,163.8000030517578,163.69000244140625,163.80999755859375,27247
2023-06-27 13:10:00-04:00,163.82000732421875,163.70350646972656,163.69000244140625,163.8300018310547,34064
2023-06-27 13:15:00-04:00,163.6999969482422,163.69000244140625,163.69000244140625,163.8000030517578,20428
2023-06-27 13:20:00-04:00,163.69000244140625,163.67999267578125,163.6649932861328,163.72999572753906,20007
2023-06-27 13:25:00-04:00,163.67669677734375,163.72000122070312,163.6199951171875,163.72000122070312,27857
2023-06-27 13:30:00-04:00,163.72999572753906,163.6199951171875,163.61000061035156,163.80999755859375,36899
2023-06-27 13:35:00-04:00,163.6199951171875,163.4875946044922,163.4875946044922,163.64999389648438,75022
2023-06-27 13:40:00-04:00,163.49000549316406,163.5,163.4600067138672,163.58999633789062,32482
2023-06-27 13:45:00-04:00,163.50999450683594,163.58999633789062,163.5,163.61000061035156,24673
2023-06-27 13:50:00-04:00,163.57000732421875,163.47000122070312,163.44000244140625,163.57000732421875,29576
2023-06-27 13:55:00-04:00,163.47000122070312,163.4149932861328,163.39999389648438,163.47999572753906,35643
2023-06-27 14:00:00-04:00,163.4149932861328,163.5050048828125,163.3300018310547,163.50999450683594,37144
2023-06-27 14:05:00-04:00,163.5050048828125,163.5749969482422,163.49000549316406,163.6300048828125,36667
2023-06-27 14:10:00-04:00,163.5800018310547,163.6699981689453,163.57000732421875,163.72000122070312,25664
2023-06-27 14:15:00-04:00,163.67999267578125,163.68499755859375,163.6199951171875,163.72999572753906,33608
2023-06-27 14:20:00-04:00,163.68499755859375,163.8267059326172,163.68499755859375,163.86000061035156,37480
2023-06-27 14:25:00-04:00,163.80999755859375,163.66000366210938,163.64999389648438,163.81500244140625,42273
2023-06-27 14:30:00-04:00,163.65499877929688,163.66000366210938,163.63999938964844,163.7100067138672,28687
2023-06-27 14:35:00-04:00,163.6649932861328,163.61000061035156,163.55999755859375,163.67999267578125,33228
2023-06-27 14:40:00-04:00,163.58999633789062,163.60000610351562,163.52999877929688,163.60879516601562,25795
2023-06-27 14:45:00-04:00,163.61000061035156,163.44000244140625,163.44000244140625,163.61000061035156,37972
2023-06-27 14:50:00-04:00,163.43499755859375,163.4600067138672,163.3300018310547,163.49000549316406,71126
2023-06-27 14:55:00-04:00,163.4499969482422,163.41000366210938,163.38999938964844,163.49000549316406,37516
2023-06-27 15:00:00-04:00,163.39999389648438,163.47000122070312,163.3699951171875,163.5,34484
2023-06-27 15:05:00-04:00,163.4600067138672,163.44000244140625,163.38999938964844,163.49000549316406,33818
2023-06-27 15:10:00-04:00,163.4199981689453,163.3000030517578,163.2899932861328,163.4199981689453,41531
2023-06-27 15:15:00-04:00,163.2899932861328,163.27000427246094,163.17999267578125,163.3000030517578,53472
2023-06-27 15:20:00-04:00,163.25999450683594,163.18499755859375,163.16000366210938,163.3000030517578,51250
2023-06-27 15:25:00-04:00,163.19000244140625,163.25999450683594,163.16000366210938,163.25999450683594,46165
2023-06-27 15:30:00-04:00,163.27000427246094,163.31500244140625,163.26499938964844,163.4199981689453,50742
2023-06-27 15:35:00-04:00,163.31300354003906,163.22999572753906,163.19000244140625,163.36000061035156,66248
2023-06-27 15:40:00-04:00,163.22999572753906,163.38999938964844,163.1999969482422,163.4199981689453,60350
2023-06-27 15:45:00-04:00,163.3800048828125,163.3249969482422,163.30999755859375,163.44000244140625,78605
2023-06-27 15:50:00-04:00,163.33999633789062,163.36000061035156,163.24000549316406,163.39999389648438,113860
2023-06-27 15:55:00-04:00,163.36000061035156,163.27000427246094,163.24000549316406,163.38999938964844,269484
2023-06-28 09:30:00-04:00,163.1999969482422,162.75,162.52000427246094,163.1999969482422,171812
2023-06-28 09:35:00-04:00,162.6999969482422,162.57000732421875,162.55999755859375,162.9499969482422,62435
2023-06-28 09:40:00-04:00,162.5800018310547,162.4949951171875,162.4499969482422,162.67999267578125,76533
2023-06-28 09:45:00-04:00,162.47999572753906,162.46499633789062,162.36000061035156,162.57000732421875,102492
2023-06-28 09:50:00-04:00,162.4600067138672,162.6898956298828,162.44500732421875,162.77999877929688,105285
2023-06-28 09:55:00-04:00,162.64999389648438,162.6699981689453,162.5399932861328,162.86000061035156,52262
2023-06-28 10:00:00-04:00,162.64999389648438,162.75,162.60000610351562,162.77000427246094,147153
2023-06-28 10:05:00-04:00,162.74000549316406,162.71670532226562,162.71670532226562,162.94000244140625,107439
2023-06-28 10:10:00-04:00,162.72999572753906,162.82000732421875,162.58999633789062,162.8699951171875,74774
2023-06-28 10:15:00-04:00,162.7550048828125,162.91000366210938,162.7550048828125,162.9499053955078,113139
2023-06-28 10:20:00-04:00,162.94000244140625,162.72000122070312,162.72000122070312,162.94000244140625,86684
2023-06-28 10:25:00-04:00,162.72999572753906,162.61000061035156,162.58999633789062,162.75999450683594,95135
2023-06-28 10:30:00-04:00,162.58999633789062,162.4600067138672,162.38999938964844,162.64999389648438,87418
2023-06-28 10:35:00-04:00,162.4499969482422,162.33999633789062,162.33999633789062,162.57000732421875,70645
2023-06-28 10:40:00-04:00,162.30499267578125,162.22000122070312,162.1199951171875,162.33999633789062,117169
2023-06-28 10:45:00-04:00,162.2111053466797,162.25999450683594,162.1699981689453,162.42999267578125,72708
2023-06-28 10:50:00-04:00,162.25,162.11000061035156,162.11000061035156,162.39999389648438,87675
2023-06-28 10:55:00-04:00,162.11000061035156,162.1300048828125,162.0800018310547,162.27000427246094,118620
2023-06-28 11:00:00-04:00,162.16000366210938,162.03500366210938,162.00999450683594,162.16000366210938,51812
2023-06-28 11:05:00-04:00,162.02999877929688,161.94000244140625,161.9199981689453,162.10499572753906,48498
2023-06-28 11:10:00-04:00,161.92999267578125,162.13999938964844,161.91000366210938,162.13999938964844,65899
2023-06-28 11:15:00-04:00,162.13999938964844,162.3800048828125,162.13999938964844,162.46499633789062,93739
2023-06-28 11:20:00-04:00,162.38499450683594,162.41000366210938,162.27000427246094,162.47000122070312,79744
2023-06-28 11:25:00-04:00,162.4149932861328,162.6699981689453,162.41000366210938,162.6699981689453,58681
2023-06-28 11:30:00-04:00,162.67999267578125,162.42860412597656,162.42860412597656,162.72000122070312,69685
2023-06-28 11:35:00-04:00,162.4199981689453,162.50999450683594,162.33999633789062,162.50999450683594,101169
2023-06-28 11:40:00-04:00,162.50999450683594,162.72239685058594,162.50999450683594,162.75,34445
2023-06-28 11:45:00-04:00,162.72000122070312,162.5500030517578,162.51409912109375,162.72000122070312,47586
2023-06-28 11:50:00-04:00,162.5399932861328,162.77000427246094,162.5,162.77999877929688,339197
2023-06-28 11:55:00-04:00,162.74000549316406,162.75999450683594,162.61500549316406,162.83079528808594,72923
2023-06-28 12:00:00-04:00,162.75,162.78750610351562,162.74000549316406,162.86000061035156,31747
2023-06-28 12:05:00-04:00,162.8000030517578,162.8699951171875,162.7899932861328,163.0,44887
2023-06-28 12:10:00-04:00,162.86000061035156,162.6699981689453,162.64999389648438,162.89999389648438,28583
2023-06-28 12:15:00-04:00,162.6699981689453,162.86830139160156,162.6649932861328,162.8699951171875,33630
2023-06-28 12:20:00-04:00,162.86000061035156,162.89999389648438,162.75999450683594,162.89999389648438,39964
2023-06-28 12:25:00-04:00,162.8800048828125,162.97000122070312,162.85000610351562,163.0,49261
2023-06-28 12:30:00-04:00,162.97000122070312,162.92999267578125,162.8719940185547,163.0081024169922,54868
2023-06-28 12:35:00-04:00,162.92999267578125,163.07000732421875,162.85000610351562,163.11500549316406,44092
2023-06-28 12:40:00-04:00,163.05999755859375,162.86000061035156,162.83999633789062,163.05999755859375,56213
2023-06-28 12:45:00-04:00,162.86000061035156,162.9698944091797,162.8300018310547,163.02000427246094,65485
2023-06-28 12:50:00-04:00,162.97999572753906,162.68499755859375,162.66000366210938,162.9976043701172,33605
2023-06-28 12:55:00-04:00,162.67999267578125,162.72000122070312,162.60000610351562,162.77999877929688,30318
2023-06-28 13:00:00-04:00,162.72000122070312,162.52000427246094,162.52000427246094,162.72000122070312,35174
2023-06-28 13:05:00-04:00,162.52999877929688,162.52749633789062,162.4600067138672,162.56089782714844,25034
2023-06-28 13:10:00-04:00,162.52000427246094,162.5850067138672,162.47000122070312,162.61500549316406,23729
2023-06-28 13:15:00-04:00,162.5800018310547,162.58999633789062,162.52999877929688,162.6199951171875,40538
2023-06-28 13:20:00-04:00,162.60000610351562,162.5800018310547,162.5800018310547,162.63999938964844,26609
2023-06-28 13:25:00-04:00,162.58999633789062,162.52499389648438,162.5,162.60499572753906,26963
2023-06-28 13:30:00-04:00,162.52999877929688,162.49000549316406,162.44000244140625,162.5500030517578,39880
2023-06-28 13:35:00-04:00,162.5,162.5,162.4600067138672,162.5449981689453,21285
2023-06-28 13:40:00-04:00,162.46499633789062,162.42999267578125,162.42999267578125,162.49000549316406,20525
2023-06-28 13:45:00-04:00,162.4322967529297,162.47000122070312,162.38999938964844,162.47999572753906,29841
2023-06-28 13:50:00-04:00,162.47500610351562,162.44000244140625,162.43499755859375,162.54649353027344,34498
2023-06-28 13:55:00-04:00,162.44500732421875,162.52000427246094,162.38999938964844,162.52999877929688,44011
2023-06-28 14:00:00-04:00,162.50999450683594,162.5800018310547,162.4199981689453,162.5800018310547,51960
2023-06-28 14:05:00-04:00,162.60000610351562,162.61099243164062,162.59019470214844,162.69000244140625,36300
2023-06-28 14:10:00-04:00,162.6300048828125,162.49009704589844,162.4678955078125,162.6300048828125,35837
2023-06-28 14:15:00-04:00,162.5,162.47000122070312,162.4499969482422,162.52499389648438,30764
2023-06-28 14:20:00-04:00,162.4600067138672,162.44000244140625,162.42999267578125,162.4949951171875,29903
2023-06-28 14:25:00-04:00,162.44000244140625,162.41000366210938,162.3699951171875,162.47000122070312,42868
2023-06-28 14:30:00-04:00,162.40199279785156,162.41000366210938,162.3903045654297,162.47999572753906,36679
2023-06-28 14:35:00-04:00,162.40499877929688,162.3350067138672,162.32000732421875,162.41000366210938,45203
2023-06-28 14:40:00-04:00,162.3350067138672,162.40750122070312,162.30499267578125,162.4199981689453,47722
2023-06-28 14:45:00-04:00,162.39999389648438,162.33999633789062,162.3000030517578,162.39999389648438,35230
2023-06-28 14:50:00-04:00,162.3249969482422,162.32000732421875,162.2949981689453,162.39999389648438,39617
2023-06-28 14:55:00-04:00,162.3249969482422,162.33999633789062,162.2550048828125,162.35000610351562,38614
2023-06-28 15:00:00-04:00,162.34500122070312,162.4550018310547,162.34500122070312,162.50999450683594,64229
2023-06-28 15:05:00-04:00,162.4600067138672,162.53269958496094,162.39999389648438,162.5500030517578,62152
2023-06-28 15:10:00-04:00,162.5399932861328,162.60000610351562,162.5399932861328,162.6199951171875,32296
2023-06-28 15:15:00-04:00,162.5800018310547,162.5050048828125,162.47999572753906,162.5800018310547,81068
2023-06-28 15:20:00-04:00,162.51669311523438,162.5500030517578,162.49000549316406,162.56500244140625,39355
2023-06-28 15:25:00-04:00,162.5399932861328,162.38499450683594,162.3699951171875,162.55999755859375,53296
2023-06-28 15:30:00-04:00,162.38499450683594,162.43519592285156,162.38499450683594,162.50999450683594,69468
2023-06-28 15:35:00-04:00,162.42999267578125,162.375,162.33160400390625,162.42999267578125,50593
2023-06-28 15:40:00-04:00,162.375,162.5449981689453,162.3249969482422,162.60499572753906,97761
2023-06-28 15:45:00-04:00,162.52999877929688,162.53500366210938,162.4499969482422,162.59500122070312,89182
2023-06-28 15:50:00-04:00,162.52999877929688,162.73500061035156,162.47000122070312,162.88999938964844,146914
2023-06-28 15:55:00-04:00,162.72999572753906,162.97000122070312,162.69000244140625,163.0,432630
2023-06-29 09:30:00-04:00,162.63999938964844,162.5749969482422,162.22999572753906,162.7100067138672,156346
2023-06-29 09:35:00-04:00,162.52000427246094,162.4499969482422,162.30999755859375,162.74000549316406,50881
2023-06-29 09:40:00-04:00,162.44749450683594,162.83999633789062,162.41000366210938,162.8699951171875,40959
2023-06-29 09:45:00-04:00,162.83999633789062,162.6999969482422,162.60000610351562,162.9199981689453,57772
2023-06-29 09:50:00-04:00,162.7050018310547,162.60499572753906,162.52999877929688,162.75,39991
2023-06-29 09:55:00-04:00,162.6199951171875,162.8699951171875,162.6199951171875,163.0,50990
2023-06-29 10:00:00-04:00,162.87179565429688,162.8699951171875,162.6999969482422,162.9199981689453,42169
2023-06-29 10:05:00-04:00,162.85000610351562,163.10650634765625,162.7899932861328,163.10650634765625,47272
2023-06-29 10:10:00-04:00,163.11000061035156,163.46499633789062,163.07550048828125,163.47000122070312,49805
2023-06-29 10:15:00-04:00,163.49000549316406,163.40170288085938,163.38999938964844,163.55999755859375,48309
2023-06-29 10:20:00-04:00,163.44000244140625,163.59500122070312,163.4199981689453,163.6300048828125,45910
2023-06-29 10:25:00-04:00,163.6009979248047,163.5050048828125,163.4199981689453,163.63999938964844,60719
2023-06-29 10:30:00-04:00,163.47000122070312,163.4844970703125,163.4250030517578,163.52999877929688,107147
2023-06-29 10:35:00-04:00,163.49000549316406,163.47999572753906,163.35000610351562,163.5399932861328,49032
2023-06-29 10:40:00-04:00,163.5,163.5800018310547,163.47000122070312,163.6199951171875,41829
2023-06-29 10:45:00-04:00,163.5800018310547,163.5800018310547,163.41029357910156,163.60169982910156,57468
2023-06-29 10:50:00-04:00,163.5800018310547,163.61000061035156,163.52999877929688,163.6699981689453,41276
2023-06-29 10:55:00-04:00,163.61000061035156,163.41000366210938,163.39999389648438,163.6300048828125,55153
2023-06-29 11:00:00-04:00,163.41000366210938,163.7100067138672,163.38999938964844,163.73989868164062,40251
2023-06-29 11:05:00-04:00,163.72000122070312,163.7899932861328,163.67999267578125,163.80999755859375,45869
2023-06-29 11:10:00-04:00,163.77999877929688,163.64999389648438,163.63999938964844,163.79640197753906,42606
2023-06-29 11:15:00-04:00,163.66000366210938,163.78030395507812,163.66000366210938,163.8300018310547,50282
2023-06-29 11:20:00-04:00,163.7899932861328,163.85000610351562,163.75999450683594,163.8699951171875,45207
2023-06-29 11:25:00-04:00,163.85499572753906,163.83999633789062,163.7899932861328,163.8697967529297,35038
2023-06-29 11:30:00-04:00,163.8300018310547,163.8441925048828,163.80999755859375,163.9199981689453,44574
2023-06-29 11:35:00-04:00,163.86000061035156,163.82000732421875,163.75999450683594,163.86000061035156,29524
2023-06-29 11:40:00-04:00,163.8300018310547,163.77999877929688,163.7100067138672,163.86000061035156,25667
2023-06-29 11:45:00-04:00,163.7899932861328,163.78500366210938,163.74000549316406,163.80999755859375,30545
2023-06-29 11:50:00-04:00,163.8000030517578,163.8300018310547,163.75,163.8699951171875,45437
2023-06-29 11:55:00-04:00,163.83999633789062,163.9199981689453,163.75999450683594,163.92999267578125,28925
2023-06-29 12:00:00-04:00,163.92999267578125,163.72000122070312,163.72000122070312,163.94000244140625,31849
2023-06-29 12:05:00-04:00,163.72000122070312,163.92999267578125,163.72000122070312,163.94000244140625,57433
2023-06-29 12:10:00-04:00,163.9293975830078,163.9600067138672,163.8800048828125,164.00999450683594,29317
2023-06-29 12:15:00-04:00,163.9600067138672,164.0,163.92999267578125,164.00999450683594,23510
2023-06-29 12:20:00-04:00,163.9949951171875,164.2100067138672,163.97999572753906,164.22000122070312,30926
2023-06-29 12:25:00-04:00,164.22999572753906,164.19000244140625,164.1199951171875,164.2449951171875,31857
2023-06-29 12:30:00-04:00,164.19000244140625,164.18499755859375,164.18499755859375,164.2550048828125,23650
